order_id,customer_id,order_date,order_amount,order_status,product_category
O010883,C01784,2024-11-04,56.58,completed,Electronics
O010884,C01784,2024-10-12,100.57,completed,Clothing
O010885,C01784,2024-08-31,179.56,delivered,Sports
O010886,C01784,2024-08-21,154.11,returned,Home
O010887,C01784,2024-09-23,109.06,completed,Home
O010888,C01784,2024-06-07,191.58,delivered,Sports
O010889,C01784,2024-05-12,139.22,returned,Electronics
O010890,C01784,2024-06-03,172.35,delivered,Clothing
O010891,C01784,2024-08-09,121.6,completed,Home
O010892,C01785,2024-12-26,53.23,returned,Home
O010893,C01786,2024-12-11,45.09,delivered,Home
O010894,C01786,2024-11-17,54.34,completed,Beauty
O010895,C01786,2024-11-03,13.72,returned,Clothing
O010896,C01786,2024-09-25,13.72,returned,Beauty
O010897,C01786,2024-07-26,54.24,completed,Electronics
O010898,C01786,2024-10-31,44.12,completed,Sports
O010899,C01787,2024-06-27,95.51,returned,Electronics
O010900,C01787,2024-06-11,48.15,returned,Electronics
O010901,C01787,2024-06-11,40.33,completed,Books
O010902,C01788,2024-10-17,30.17,completed,Beauty
O010903,C01788,2024-10-21,29.35,completed,Books
O010904,C01788,2024-10-08,15.67,returned,Clothing
O010905,C01788,2024-08-06,20.66,completed,Electronics
O010906,C01788,2024-06-29,57.62,returned,Books
O010907,C01788,2024-08-21,32.75,completed,Clothing
O010908,C01789,2024-10-13,81.87,completed,Home
O010909,C01789,2024-10-21,43.37,delivered,Electronics
O010910,C01789,2024-09-01,71.98,completed,Beauty
O010911,C01789,2024-09-24,118.06,completed,Sports
O010912,C01790,2024-11-24,36.76,completed,Home
O010913,C01791,2024-11-19,44.42,completed,Books
O010914,C01791,2024-10-19,59.34,completed,Electronics
O010915,C01791,2024-10-22,53.93,completed,Home
O010916,C01791,2024-10-07,42.94,completed,Clothing
O010917,C01791,2024-09-29,55.48,delivered,Clothing
O010918,C01791,2024-09-22,21.44,completed,Books
O010919,C01791,2024-06-28,54.73,completed,Clothing
O010920,C01791,2024-09-16,49.83,completed,Sports
O010921,C01792,2024-11-08,64.67,delivered,Home
O010922,C01792,2024-10-24,109.07,completed,Sports
O010923,C01792,2024-10-01,66.19,returned,Beauty
O010924,C01792,2024-08-21,75.05,completed,Beauty
O010925,C01793,2024-10-29,98.71,completed,Electronics
O010926,C01793,2024-09-30,162.81,completed,Sports
O010927,C01793,2024-09-07,51.43,completed,Home
O010928,C01793,2024-07-17,173.23,completed,Electronics
O010929,C01793,2024-07-01,182.25,completed,Books
O010930,C01793,2024-08-22,189.7,returned,Books
O010931,C01794,2024-09-26,161.42,completed,Books
O010932,C01794,2024-09-23,163.54,completed,Beauty
O010933,C01794,2024-07-12,139.79,returned,Electronics
O010934,C01794,2024-06-20,122.53,completed,Sports
O010935,C01794,2024-05-16,152.68,completed,Beauty
O010936,C01794,2024-05-16,58.03,delivered,Sports
O010937,C01795,2024-12-22,103.43,returned,Home
O010938,C01795,2024-11-10,268.91,completed,Books
O010939,C01795,2024-11-04,187.46,completed,Clothing
O010940,C01795,2024-10-31,138.84,completed,Home
O010941,C01795,2024-08-29,262.55,delivered,Beauty
O010942,C01795,2024-09-08,175.04,delivered,Beauty
O010943,C01795,2024-10-23,100.63,completed,Sports
O010944,C01795,2024-07-21,114.37,completed,Clothing
O010945,C01795,2024-09-22,226.47,returned,Beauty
O010946,C01796,2024-07-19,83.03,completed,Sports
O010947,C01796,2024-06-27,111.59,completed,Books
O010948,C01796,2024-06-16,117.38,delivered,Beauty
O010949,C01796,2024-04-10,124.4,completed,Home
O010950,C01796,2024-03-20,52.32,delivered,Home
O010951,C01796,2024-04-18,123.41,completed,Books
O010952,C01796,2024-02-21,54.23,completed,Beauty
O010953,C01796,2023-12-17,69.91,completed,Sports
O010954,C01796,2024-02-23,108.1,completed,Beauty
O010955,C01797,2024-11-27,167.28,completed,Books
O010956,C01797,2024-10-11,213.23,completed,Home
O010957,C01797,2024-10-30,173.72,returned,Electronics
O010958,C01797,2024-10-18,211.3,completed,Electronics
O010959,C01797,2024-07-08,231.8,returned,Books
O010960,C01797,2024-07-04,119.05,completed,Sports
O010961,C01797,2024-09-23,192.31,delivered,Books
O010962,C01797,2024-04-05,91.86,delivered,Clothing
O010963,C01797,2024-08-18,247.67,completed,Books
O010964,C01797,2024-02-02,105.9,delivered,Home
O010965,C01797,2024-03-19,110.7,delivered,Clothing
O010966,C01797,2024-01-24,261.72,completed,Clothing
O010967,C01798,2024-12-15,99.4,completed,Beauty
O010968,C01798,2024-12-02,101.93,returned,Books
O010969,C01798,2024-11-03,127.87,completed,Beauty
O010970,C01798,2024-11-05,113.69,returned,Beauty
O010971,C01798,2024-08-13,67.42,completed,Electronics
O010972,C01799,2024-10-31,76.17,returned,Books
O010973,C01799,2024-10-15,78.29,completed,Home
O010974,C01799,2024-09-04,84.88,completed,Home
O010975,C01799,2024-10-03,186.23,completed,Books
O010976,C01799,2024-09-07,158.36,completed,Sports
O010977,C01800,2024-12-24,69.54,completed,Beauty
O010978,C01800,2024-11-29,40.07,returned,Sports
O010979,C01801,2024-12-03,117.98,completed,Clothing
O010980,C01801,2024-11-21,45.55,returned,Home
O010981,C01801,2024-11-15,112.94,completed,Clothing
O010982,C01801,2024-09-01,128.74,completed,Sports
O010983,C01801,2024-09-27,79.48,returned,Books
O010984,C01802,2024-04-08,129.01,returned,Sports
O010985,C01802,2024-03-30,101.4,returned,Clothing
O010986,C01802,2024-02-01,77.41,delivered,Home
O010987,C01802,2024-01-26,69.37,delivered,Books
O010988,C01802,2023-12-25,62.94,returned,Electronics
O010989,C01802,2024-02-01,125.79,completed,Clothing
O010990,C01802,2023-12-03,63.48,returned,Books
O010991,C01803,2024-11-25,125.64,completed,Electronics
O010992,C01803,2024-11-05,152.2,completed,Books
O010993,C01803,2024-11-20,119.19,completed,Beauty
O010994,C01803,2024-09-03,141.36,delivered,Home
O010995,C01803,2024-08-06,240.97,completed,Clothing
O010996,C01803,2024-09-02,110.68,returned,Clothing
O010997,C01803,2024-08-31,130.19,completed,Electronics
O010998,C01804,2024-11-05,134.84,completed,Books
O010999,C01804,2024-10-21,93.03,returned,Sports
O011000,C01804,2024-10-03,125.58,completed,Clothing
O011001,C01804,2024-08-31,82.63,delivered,Home
O011002,C01804,2024-08-11,273.15,delivered,Clothing
O011003,C01804,2024-06-11,215.95,completed,Clothing
O011004,C01804,2024-09-03,173.34,returned,Sports
O011005,C01804,2024-08-05,110.92,returned,Electronics
O011006,C01804,2024-05-02,81.44,delivered,Clothing
O011007,C01804,2024-05-10,94.87,completed,Sports
O011008,C01804,2024-06-24,96.39,completed,Sports
O011009,C01804,2024-05-27,139.39,delivered,Sports
O011010,C01804,2024-03-29,198.87,completed,Beauty
O011011,C01804,2024-03-03,296.61,completed,Books
O011012,C01805,2024-10-19,50.53,completed,Beauty
O011013,C01805,2024-10-09,113.83,delivered,Home
O011014,C01805,2024-08-13,58.6,completed,Home
O011015,C01806,2024-12-13,178.45,completed,Electronics
O011016,C01806,2024-11-27,187.07,completed,Home
O011017,C01806,2024-10-04,127.82,completed,Home
O011018,C01806,2024-09-18,158.53,returned,Electronics
O011019,C01806,2024-08-10,126.68,returned,Sports
O011020,C01806,2024-09-23,134.7,returned,Clothing
O011021,C01807,2024-11-18,170.9,completed,Books
O011022,C01807,2024-10-06,92.05,completed,Sports
O011023,C01807,2024-08-21,164.56,completed,Sports
O011024,C01807,2024-08-19,160.45,completed,Beauty
O011025,C01807,2024-10-02,198.82,completed,Home
O011026,C01807,2024-09-05,98.17,completed,Clothing
O011027,C01807,2024-09-12,116.94,completed,Beauty
O011028,C01807,2024-05-28,112.41,completed,Electronics
O011029,C01808,2024-11-29,248.42,completed,Electronics
O011030,C01808,2024-11-19,206.08,completed,Books
O011031,C01808,2024-09-21,233.33,completed,Sports
O011032,C01808,2024-09-24,154.13,completed,Electronics
O011033,C01808,2024-08-11,133.88,completed,Books
O011034,C01808,2024-09-17,265.03,completed,Books
O011035,C01808,2024-09-22,130.68,completed,Sports
O011036,C01808,2024-09-07,293.96,completed,Clothing
O011037,C01808,2024-05-15,205.89,returned,Clothing
O011038,C01808,2024-08-30,171.12,delivered,Sports
O011039,C01808,2024-07-23,273.41,completed,Home
O011040,C01808,2023-12-26,161.64,completed,Electronics
O011041,C01808,2023-12-07,111.65,completed,Beauty
O011042,C01808,2024-04-26,262.19,completed,Books
O011043,C01808,2024-02-17,107.94,completed,Sports
O011044,C01808,2024-02-21,284.97,completed,Clothing
O011045,C01809,2023-09-12,93.68,completed,Beauty
O011046,C01809,2023-09-06,86.76,delivered,Books
O011047,C01809,2023-09-14,46.82,completed,Beauty
O011048,C01810,2024-04-30,132.65,completed,Electronics
O011049,C01810,2024-04-11,178.26,returned,Books
O011050,C01810,2024-04-25,130.78,completed,Sports
O011051,C01810,2024-01-26,176.06,completed,Clothing
O011052,C01810,2024-02-29,140.39,returned,Home
O011053,C01810,2024-03-28,169.65,delivered,Electronics
O011054,C01810,2023-10-27,128.58,completed,Sports
O011055,C01810,2024-01-03,86.1,completed,Home
O011056,C01810,2023-09-02,108.07,returned,Books
O011057,C01811,2024-11-02,97.48,returned,Beauty
O011058,C01811,2024-10-31,144.77,completed,Electronics
O011059,C01811,2024-09-27,137.27,returned,Home
O011060,C01811,2024-10-17,294.22,completed,Books
O011061,C01811,2024-07-24,151.68,completed,Home
O011062,C01811,2024-10-05,204.07,completed,Electronics
O011063,C01811,2024-08-29,240.46,returned,Beauty
O011064,C01811,2024-06-29,212.31,delivered,Books
O011065,C01811,2024-07-07,87.8,completed,Electronics
O011066,C01811,2024-07-02,274.54,returned,Electronics
O011067,C01811,2024-06-02,272.09,completed,Books
O011068,C01811,2024-02-29,198.55,completed,Books
O011069,C01811,2023-11-27,84.2,completed,Home
O011070,C01811,2024-03-02,289.76,completed,Home
O011071,C01811,2023-10-18,136.62,completed,Electronics
O011072,C01811,2024-06-09,275.68,completed,Electronics
O011073,C01811,2024-01-22,236.91,completed,Home
O011074,C01812,2024-11-07,164.71,completed,Home
O011075,C01812,2024-09-26,292.91,completed,Home
O011076,C01812,2024-10-11,159.48,completed,Home
O011077,C01812,2024-08-13,207.81,completed,Home
O011078,C01812,2024-08-23,173.5,completed,Beauty
O011079,C01812,2024-06-16,93.31,completed,Sports
O011080,C01812,2024-09-12,233.27,delivered,Home
O011081,C01812,2024-08-23,99.62,delivered,Electronics
O011082,C01812,2024-07-21,226.87,completed,Beauty
O011083,C01812,2024-05-25,118.91,returned,Home
O011084,C01813,2024-02-28,29.4,delivered,Home
O011085,C01814,2024-12-10,81.23,completed,Electronics
O011086,C01814,2024-11-11,162.84,completed,Beauty
O011087,C01814,2024-10-28,59.25,completed,Books
O011088,C01814,2024-10-15,112.53,completed,Books
O011089,C01814,2024-08-17,100.35,completed,Electronics
O011090,C01814,2024-10-20,139.8,completed,Clothing
O011091,C01814,2024-08-18,65.81,completed,Beauty
O011092,C01815,2024-12-18,79.84,completed,Electronics
O011093,C01815,2024-11-17,96.09,completed,Home
O011094,C01815,2024-10-16,105.31,completed,Home
O011095,C01815,2024-09-02,95.56,completed,Home
O011096,C01815,2024-08-18,73.91,returned,Sports
O011097,C01816,2024-09-11,166.32,completed,Electronics
O011098,C01816,2024-07-29,81.47,completed,Books
O011099,C01816,2024-08-22,85.34,returned,Books
O011100,C01816,2024-06-02,86.28,completed,Books
O011101,C01817,2024-09-17,125.18,returned,Books
O011102,C01817,2024-09-11,177.29,completed,Books
O011103,C01817,2024-08-18,169.01,completed,Sports
O011104,C01817,2024-06-30,179.02,completed,Electronics
O011105,C01817,2024-06-20,135.87,completed,Home
O011106,C01817,2024-06-18,166.62,completed,Sports
O011107,C01817,2024-07-04,133.77,completed,Sports
O011108,C01818,2024-11-12,10.91,completed,Clothing
O011109,C01818,2024-10-20,29.86,returned,Books
O011110,C01818,2024-09-09,30.9,completed,Sports
O011111,C01818,2024-08-31,56.26,completed,Sports
O011112,C01818,2024-10-15,26.08,completed,Clothing
O011113,C01818,2024-07-13,15.58,completed,Sports
O011114,C01818,2024-06-06,16.13,completed,Sports
O011115,C01818,2024-04-27,32.32,completed,Beauty
O011116,C01818,2024-05-16,31.63,returned,Beauty
O011117,C01818,2024-02-21,12.87,delivered,Electronics
O011118,C01818,2024-03-24,16.02,completed,Home
O011119,C01818,2024-07-01,29.03,completed,Clothing
O011120,C01818,2024-02-08,38.84,returned,Sports
O011121,C01819,2024-12-02,87.88,delivered,Beauty
O011122,C01819,2024-12-06,98.4,completed,Beauty
O011123,C01819,2024-09-30,75.04,completed,Electronics
O011124,C01820,2024-08-24,87.97,completed,Books
O011125,C01820,2024-07-28,111.73,completed,Beauty
O011126,C01820,2024-08-19,112.77,completed,Beauty
O011127,C01820,2024-06-14,146.26,completed,Home
O011128,C01821,2024-11-13,179.06,completed,Electronics
O011129,C01821,2024-11-20,293.24,returned,Electronics
O011130,C01821,2024-11-08,159.19,completed,Home
O011131,C01821,2024-08-21,142.08,returned,Sports
O011132,C01821,2024-08-02,217.06,delivered,Home
O011133,C01821,2024-06-24,258.69,completed,Home
O011134,C01822,2024-02-06,59.25,completed,Books
O011135,C01822,2023-12-29,41.53,completed,Books
O011136,C01822,2023-12-11,76.76,returned,Beauty
O011137,C01822,2023-11-25,95.38,returned,Beauty
O011138,C01823,2024-11-27,60.44,completed,Clothing
O011139,C01824,2024-11-18,199.95,completed,Clothing
O011140,C01824,2024-09-20,51.48,completed,Clothing
O011141,C01824,2024-08-30,189.28,completed,Clothing
O011142,C01824,2024-08-13,143.75,returned,Clothing
O011143,C01825,2024-05-27,46.16,delivered,Sports
O011144,C01825,2024-05-04,24.82,returned,Sports
O011145,C01825,2024-04-21,87.32,completed,Books
O011146,C01825,2024-02-23,98.6,completed,Electronics
O011147,C01826,2024-05-06,53.89,delivered,Sports
O011148,C01826,2024-05-24,83.04,completed,Beauty
O011149,C01827,2023-12-20,44.5,delivered,Clothing
O011150,C01827,2023-11-27,92.36,delivered,Home
O011151,C01827,2023-12-03,75.36,completed,Electronics
O011152,C01827,2023-10-18,68.25,completed,Electronics
O011153,C01828,2024-06-25,58.26,completed,Books
O011154,C01828,2024-05-20,40.48,completed,Beauty
O011155,C01828,2024-05-30,53.61,completed,Sports
O011156,C01828,2024-05-25,66.91,completed,Clothing
O011157,C01829,2024-02-27,21.74,returned,Beauty
O011158,C01829,2024-02-16,47.45,completed,Home
O011159,C01829,2024-02-13,27.93,delivered,Electronics
O011160,C01829,2023-12-25,54.17,completed,Sports
O011161,C01830,2024-10-11,126.44,completed,Electronics
O011162,C01830,2024-09-20,150.48,completed,Sports
O011163,C01830,2024-10-02,79.5,returned,Home
O011164,C01830,2024-07-18,52.76,completed,Beauty
O011165,C01831,2024-12-11,51.56,completed,Sports
O011166,C01831,2024-10-22,18.78,completed,Sports
O011167,C01831,2024-10-21,14.88,completed,Electronics
O011168,C01831,2024-08-19,28.97,delivered,Books
O011169,C01831,2024-09-22,55.38,delivered,Electronics
O011170,C01831,2024-09-27,42.24,completed,Sports
O011171,C01831,2024-08-02,31.03,completed,Electronics
O011172,C01831,2024-08-05,13.41,completed,Sports
O011173,C01831,2024-08-19,37.66,delivered,Electronics
O011174,C01832,2024-11-04,27.86,completed,Electronics
O011175,C01832,2024-11-18,42.68,completed,Clothing
O011176,C01832,2024-10-15,38.14,returned,Electronics
O011177,C01832,2024-09-17,40.14,completed,Beauty
O011178,C01832,2024-07-29,31.64,delivered,Home
O011179,C01832,2024-09-05,20.84,completed,Clothing
O011180,C01832,2024-05-15,43.78,returned,Beauty
O011181,C01832,2024-06-25,54.03,returned,Books
O011182,C01832,2024-07-03,54.33,delivered,Sports
O011183,C01833,2024-11-04,121.11,completed,Clothing
O011184,C01833,2024-10-13,144.17,returned,Home
O011185,C01833,2024-10-16,160.27,completed,Books
O011186,C01833,2024-09-20,181.13,completed,Clothing
O011187,C01833,2024-07-07,168.93,completed,Sports
O011188,C01833,2024-08-01,172.1,completed,Clothing
O011189,C01834,2024-11-28,265.12,completed,Clothing
O011190,C01834,2024-12-08,173.39,delivered,Sports
O011191,C01834,2024-11-20,141.14,returned,Books
O011192,C01834,2024-10-20,228.63,returned,Sports
O011193,C01834,2024-10-18,232.01,completed,Beauty
O011194,C01834,2024-07-13,247.71,completed,Sports
O011195,C01834,2024-08-29,241.44,returned,Sports
O011196,C01834,2024-05-27,263.07,delivered,Electronics
O011197,C01834,2024-08-27,268.11,completed,Beauty
O011198,C01834,2024-08-18,191.41,completed,Home
O011199,C01834,2024-05-15,253.46,completed,Sports
O011200,C01835,2024-11-25,21.44,completed,Books
O011201,C01836,2024-11-20,106.57,delivered,Beauty
O011202,C01836,2024-11-09,77.4,returned,Home
O011203,C01836,2024-11-07,161.55,completed,Clothing
O011204,C01836,2024-10-31,149.86,completed,Clothing
O011205,C01836,2024-10-28,92.85,completed,Electronics
O011206,C01836,2024-10-18,119.03,completed,Sports
O011207,C01836,2024-09-23,70.2,completed,Clothing
O011208,C01836,2024-07-29,118.46,completed,Beauty
O011209,C01836,2024-06-19,115.67,completed,Home
O011210,C01836,2024-04-05,109.35,completed,Home
O011211,C01837,2024-11-02,36.76,completed,Electronics
O011212,C01838,2024-12-25,274.1,returned,Home
O011213,C01838,2024-11-13,146.47,completed,Beauty
O011214,C01838,2024-11-07,289.97,completed,Clothing
O011215,C01838,2024-09-25,92.66,completed,Books
O011216,C01838,2024-08-18,237.48,returned,Books
O011217,C01838,2024-07-10,140.55,completed,Electronics
O011218,C01838,2024-07-03,159.08,completed,Beauty
O011219,C01838,2024-08-18,81.5,completed,Books
O011220,C01838,2024-04-10,299.61,completed,Clothing
O011221,C01838,2024-06-02,126.88,delivered,Beauty
O011222,C01838,2024-02-22,219.4,completed,Electronics
O011223,C01838,2024-02-04,274.84,completed,Electronics
O011224,C01838,2024-04-01,204.45,completed,Clothing
O011225,C01838,2024-07-09,261.96,delivered,Sports
O011226,C01838,2024-05-19,282.25,completed,Books
O011227,C01838,2024-03-17,83.42,completed,Beauty
O011228,C01839,2024-12-01,163.88,completed,Books
O011229,C01839,2024-10-31,173.8,completed,Electronics
O011230,C01839,2024-11-06,281.42,completed,Electronics
O011231,C01839,2024-10-14,134.9,delivered,Books
O011232,C01839,2024-11-02,263.6,completed,Electronics
O011233,C01839,2024-10-12,262.61,returned,Electronics
O011234,C01839,2024-10-10,290.51,completed,Electronics
O011235,C01840,2024-08-28,122.1,completed,Books
O011236,C01840,2024-08-21,102.94,completed,Sports
