session_id,customer_id,visit_date,page_views
S0019687,C01531,2022-01-21,11
S0019688,C01531,2022-10-07,17
S0019689,C01531,2022-12-13,14
S0019690,C01531,2023-11-07,11
S0019691,C01531,2022-04-01,19
S0019692,C01531,2023-05-01,9
S0019693,C01531,2024-11-24,17
S0019694,C01531,2022-10-23,16
S0019695,C01531,2022-08-21,17
S0019696,C01532,2024-04-10,16
S0019697,C01532,2022-04-23,16
S0019698,C01532,2022-10-24,15
S0019699,C01532,2022-11-06,20
S0019700,C01532,2024-09-22,10
S0019701,C01532,2023-08-18,2
S0019702,C01532,2022-06-03,6
S0019703,C01532,2022-05-21,14
S0019704,C01532,2022-05-10,1
S0019705,C01532,2024-03-25,1
S0019706,C01533,2024-06-06,11
S0019707,C01533,2023-12-05,18
S0019708,C01533,2024-12-10,17
S0019709,C01533,2023-07-26,1
S0019710,C01533,2024-02-25,19
S0019711,C01533,2023-07-15,5
S0019712,C01533,2022-12-13,3
S0019713,C01533,2024-12-29,3
S0019714,C01533,2023-04-06,9
S0019715,C01533,2022-05-11,1
S0019716,C01533,2023-10-26,20
S0019717,C01533,2024-09-30,1
S0019718,C01533,2024-12-22,17
S0019719,C01533,2022-06-09,6
S0019720,C01533,2023-03-24,14
S0019721,C01533,2023-01-15,10
S0019722,C01533,2024-01-09,5
S0019723,C01533,2024-07-10,14
S0019724,C01533,2022-05-20,1
S0019725,C01533,2024-03-19,11
S0019726,C01533,2022-03-02,17
S0019727,C01533,2024-10-06,5
S0019728,C01534,2022-04-27,1
S0019729,C01534,2024-12-09,7
S0019730,C01534,2023-02-02,10
S0019731,C01534,2023-08-25,16
S0019732,C01534,2023-01-17,20
S0019733,C01534,2022-11-06,7
S0019734,C01534,2023-02-15,11
S0019735,C01534,2023-02-12,13
S0019736,C01534,2023-06-22,8
S0019737,C01534,2024-12-01,14
S0019738,C01534,2022-06-28,2
S0019739,C01534,2023-05-11,6
S0019740,C01534,2023-01-05,11
S0019741,C01534,2024-04-19,10
S0019742,C01534,2024-11-25,7
S0019743,C01534,2024-03-29,17
S0019744,C01534,2023-07-22,7
S0019745,C01535,2022-05-30,14
S0019746,C01535,2023-08-15,2
S0019747,C01535,2024-03-14,3
S0019748,C01535,2022-09-16,19
S0019749,C01535,2023-06-03,12
S0019750,C01535,2022-08-23,1
S0019751,C01535,2023-12-25,11
S0019752,C01535,2022-07-23,15
S0019753,C01535,2024-09-16,11
S0019754,C01535,2024-10-02,11
S0019755,C01535,2022-10-19,12
S0019756,C01535,2022-08-15,11
S0019757,C01535,2024-06-09,12
S0019758,C01535,2024-05-23,3
S0019759,C01535,2024-12-10,5
S0019760,C01535,2022-11-14,6
S0019761,C01536,2022-07-27,1
S0019762,C01536,2024-09-19,8
S0019763,C01536,2023-01-27,14
S0019764,C01536,2024-10-15,7
S0019765,C01536,2023-04-13,7
S0019766,C01536,2022-06-05,5
S0019767,C01536,2022-12-29,6
S0019768,C01536,2023-09-12,13
S0019769,C01536,2022-11-18,16
S0019770,C01536,2022-09-01,18
S0019771,C01536,2022-08-30,4
S0019772,C01536,2022-01-02,2
S0019773,C01536,2024-08-23,4
S0019774,C01536,2024-10-10,19
S0019775,C01536,2022-07-01,15
S0019776,C01536,2022-02-19,16
S0019777,C01536,2024-01-31,8
S0019778,C01536,2024-05-28,18
S0019779,C01536,2024-06-26,1
S0019780,C01536,2022-09-29,17
S0019781,C01536,2024-12-25,19
S0019782,C01536,2024-09-22,15
S0019783,C01537,2024-09-14,13
S0019784,C01537,2024-08-20,12
S0019785,C01537,2022-04-12,11
S0019786,C01537,2024-05-25,16
S0019787,C01537,2023-10-22,8
S0019788,C01537,2024-01-29,5
S0019789,C01537,2024-09-29,10
S0019790,C01537,2023-11-26,1
S0019791,C01537,2023-02-01,13
S0019792,C01537,2023-03-14,11
S0019793,C01537,2023-02-06,6
S0019794,C01537,2023-08-30,7
S0019795,C01537,2023-06-20,11
S0019796,C01537,2024-07-26,4
S0019797,C01537,2022-07-14,13
S0019798,C01537,2023-01-24,16
S0019799,C01538,2022-04-24,8
S0019800,C01538,2023-12-14,9
S0019801,C01538,2024-10-23,7
S0019802,C01538,2022-12-29,10
S0019803,C01538,2022-11-08,7
S0019804,C01538,2024-05-21,15
S0019805,C01538,2022-01-19,18
S0019806,C01538,2022-11-26,4
S0019807,C01538,2022-05-25,6
S0019808,C01538,2024-06-22,5
S0019809,C01538,2023-02-23,19
S0019810,C01538,2023-05-31,4
S0019811,C01538,2023-09-05,13
S0019812,C01538,2022-10-31,15
S0019813,C01538,2024-04-12,2
S0019814,C01538,2022-12-09,18
S0019815,C01538,2022-01-01,10
S0019816,C01538,2023-02-09,1
S0019817,C01538,2024-03-18,13
S0019818,C01538,2023-04-28,17
S0019819,C01538,2022-05-15,16
S0019820,C01539,2022-05-10,16
S0019821,C01539,2022-02-12,7
S0019822,C01539,2022-07-11,9
S0019823,C01539,2024-01-12,3
S0019824,C01539,2024-10-24,19
S0019825,C01539,2022-06-29,14
S0019826,C01539,2024-05-12,16
S0019827,C01539,2024-02-17,16
S0019828,C01539,2022-06-29,8
S0019829,C01539,2022-09-14,12
S0019830,C01539,2024-04-01,6
S0019831,C01539,2022-10-26,17
S0019832,C01539,2022-10-01,8
S0019833,C01539,2024-09-19,3
S0019834,C01539,2022-03-22,13
S0019835,C01540,2023-03-25,20
S0019836,C01541,2023-08-18,20
S0019837,C01541,2022-11-30,11
S0019838,C01541,2023-03-19,19
S0019839,C01541,2022-09-08,17
S0019840,C01541,2022-03-04,16
S0019841,C01541,2023-04-23,5
S0019842,C01541,2022-04-07,20
S0019843,C01541,2022-03-02,15
S0019844,C01541,2022-06-15,9
S0019845,C01541,2024-12-23,18
S0019846,C01541,2023-09-21,14
S0019847,C01541,2024-05-15,1
S0019848,C01541,2024-05-23,3
S0019849,C01541,2022-11-28,9
S0019850,C01541,2022-03-03,11
S0019851,C01541,2024-04-11,17
S0019852,C01541,2024-08-14,13
S0019853,C01541,2022-02-23,20
S0019854,C01541,2023-06-06,16
S0019855,C01541,2023-09-24,6
S0019856,C01541,2023-02-27,1
S0019857,C01542,2023-12-15,9
S0019858,C01542,2024-04-27,8
S0019859,C01542,2024-02-09,1
S0019860,C01542,2024-08-30,19
S0019861,C01542,2023-12-02,5
S0019862,C01542,2024-01-11,12
S0019863,C01542,2023-01-09,3
S0019864,C01542,2023-10-01,6
S0019865,C01542,2024-07-23,17
S0019866,C01542,2024-01-21,4
S0019867,C01542,2022-11-13,11
S0019868,C01542,2022-01-08,2
S0019869,C01542,2024-09-08,4
S0019870,C01543,2024-10-17,6
S0019871,C01543,2024-11-10,9
S0019872,C01544,2024-10-09,8
S0019873,C01544,2024-02-25,5
S0019874,C01544,2024-10-27,2
S0019875,C01545,2023-03-14,5
S0019876,C01545,2023-09-12,7
S0019877,C01545,2024-11-09,2
S0019878,C01545,2022-04-16,10
S0019879,C01545,2024-04-08,1
S0019880,C01545,2024-09-05,12
S0019881,C01545,2024-10-17,4
S0019882,C01545,2024-03-14,18
S0019883,C01545,2024-05-05,4
S0019884,C01545,2024-07-04,14
S0019885,C01545,2024-07-08,2
S0019886,C01546,2023-04-22,20
S0019887,C01546,2022-07-20,7
S0019888,C01546,2022-10-02,10
S0019889,C01546,2024-05-23,16
S0019890,C01546,2024-04-04,11
S0019891,C01546,2024-11-04,3
S0019892,C01546,2024-08-11,19
S0019893,C01546,2023-08-11,17
S0019894,C01546,2023-10-12,9
S0019895,C01547,2023-08-11,17
S0019896,C01547,2024-07-20,20
S0019897,C01547,2022-11-07,11
S0019898,C01547,2023-04-03,3
S0019899,C01547,2023-09-29,3
S0019900,C01547,2022-05-10,5
S0019901,C01547,2023-07-28,15
S0019902,C01547,2024-07-08,9
S0019903,C01547,2024-01-08,17
S0019904,C01547,2024-03-07,15
S0019905,C01547,2022-10-11,7
S0019906,C01547,2024-09-05,17
S0019907,C01548,2022-07-19,10
S0019908,C01548,2022-05-15,4
S0019909,C01548,2022-07-07,12
S0019910,C01549,2024-11-19,9
S0019911,C01549,2022-04-19,13
S0019912,C01549,2023-03-02,11
S0019913,C01549,2022-03-07,17
S0019914,C01550,2024-05-13,18
S0019915,C01550,2024-06-15,17
S0019916,C01550,2024-06-08,17
S0019917,C01550,2023-12-16,8
S0019918,C01550,2023-12-15,11
S0019919,C01550,2023-11-21,16
S0019920,C01550,2022-02-12,11
S0019921,C01550,2023-04-25,7
S0019922,C01550,2023-02-06,1
S0019923,C01550,2023-01-21,14
S0019924,C01550,2024-07-22,14
S0019925,C01550,2022-02-20,15
S0019926,C01550,2023-04-30,14
S0019927,C01550,2022-12-29,20
S0019928,C01550,2023-09-19,1
S0019929,C01550,2023-01-28,13
S0019930,C01551,2023-03-23,10
S0019931,C01551,2024-04-10,20
S0019932,C01551,2022-07-30,14
S0019933,C01551,2022-10-12,15
S0019934,C01551,2023-04-09,2
S0019935,C01551,2023-02-18,3
S0019936,C01551,2022-11-23,1
S0019937,C01551,2024-04-10,16
S0019938,C01551,2022-05-11,9
S0019939,C01551,2023-12-25,5
S0019940,C01551,2024-06-27,8
S0019941,C01551,2022-09-25,14
S0019942,C01551,2022-08-03,20
S0019943,C01551,2023-07-21,3
S0019944,C01551,2022-06-10,5
S0019945,C01551,2023-05-18,14
S0019946,C01551,2023-02-13,9
S0019947,C01551,2024-11-21,7
S0019948,C01551,2023-08-10,11
S0019949,C01551,2022-11-07,16
S0019950,C01551,2022-04-16,14
S0019951,C01551,2022-11-14,9
S0019952,C01552,2023-05-18,8
S0019953,C01552,2024-04-01,12
S0019954,C01552,2023-04-29,7
S0019955,C01552,2023-05-12,20
S0019956,C01552,2022-01-31,6
S0019957,C01552,2024-03-31,12
S0019958,C01552,2022-07-07,10
S0019959,C01552,2024-06-01,6
S0019960,C01552,2022-09-04,8
S0019961,C01552,2023-04-16,13
S0019962,C01552,2022-11-25,4
S0019963,C01552,2024-04-29,19
S0019964,C01552,2023-12-17,17
S0019965,C01552,2024-01-27,11
S0019966,C01552,2024-03-19,8
S0019967,C01552,2022-02-01,8
S0019968,C01552,2023-02-27,10
S0019969,C01552,2024-11-13,5
S0019970,C01552,2024-04-19,9
S0019971,C01552,2023-11-15,6
S0019972,C01552,2023-07-16,1
S0019973,C01552,2022-02-22,11
S0019974,C01553,2023-03-16,12
S0019975,C01553,2024-09-30,7
S0019976,C01553,2024-09-10,19
S0019977,C01553,2023-10-27,5
S0019978,C01553,2024-08-03,1
S0019979,C01553,2024-08-09,20
S0019980,C01553,2023-11-21,3
S0019981,C01553,2023-10-19,6
S0019982,C01553,2024-08-10,2
S0019983,C01553,2024-11-09,6
S0019984,C01553,2023-05-08,17
S0019985,C01553,2022-01-25,15
S0019986,C01553,2024-09-17,7
S0019987,C01553,2024-01-22,18
S0019988,C01553,2023-07-04,14
S0019989,C01553,2024-08-25,16
S0019990,C01554,2024-01-08,15
S0019991,C01554,2024-04-10,2
S0019992,C01554,2022-08-18,17
S0019993,C01554,2024-04-13,16
S0019994,C01554,2022-12-28,14
S0019995,C01554,2023-11-11,3
S0019996,C01554,2024-02-04,1
S0019997,C01554,2023-12-31,17
S0019998,C01554,2023-05-22,12
S0019999,C01554,2022-05-01,19
S0020000,C01554,2023-03-26,20
S0020001,C01554,2024-08-10,4
S0020002,C01554,2022-08-07,9
S0020003,C01554,2024-07-05,15
S0020004,C01554,2024-04-23,14
S0020005,C01554,2024-11-23,10
S0020006,C01554,2023-12-02,9
S0020007,C01554,2022-12-26,16
S0020008,C01554,2024-08-16,5
S0020009,C01554,2023-01-18,3
S0020010,C01554,2023-06-11,9
S0020011,C01554,2023-10-01,7
S0020012,C01554,2024-08-25,10
S0020013,C01555,2023-11-23,3
S0020014,C01555,2024-03-10,6
S0020015,C01555,2023-12-29,10
S0020016,C01555,2024-08-05,4
S0020017,C01555,2022-10-27,19
S0020018,C01555,2023-03-02,5
S0020019,C01555,2022-07-23,10
S0020020,C01555,2023-12-07,6
S0020021,C01555,2022-10-17,9
S0020022,C01555,2024-09-12,4
S0020023,C01555,2024-03-19,1
S0020024,C01555,2023-08-10,4
S0020025,C01555,2024-07-15,14
S0020026,C01555,2024-12-02,10
S0020027,C01555,2022-08-08,11
S0020028,C01555,2022-05-15,15
S0020029,C01556,2022-03-03,1
S0020030,C01556,2024-05-04,20
S0020031,C01557,2024-03-07,6
S0020032,C01557,2024-05-25,17
S0020033,C01557,2023-12-03,12
S0020034,C01557,2022-02-15,17
S0020035,C01557,2023-09-23,10
S0020036,C01557,2022-05-10,1
S0020037,C01557,2022-08-19,14
S0020038,C01557,2024-10-10,6
S0020039,C01557,2022-11-20,5
S0020040,C01557,2022-07-08,14
S0020041,C01557,2024-06-06,11
S0020042,C01557,2023-08-17,17
S0020043,C01557,2024-08-14,17
S0020044,C01557,2024-04-11,9
S0020045,C01557,2024-04-06,11
S0020046,C01557,2022-06-22,12
S0020047,C01557,2024-03-02,13
S0020048,C01557,2023-08-07,20
S0020049,C01557,2022-11-18,15
S0020050,C01557,2022-02-12,12
S0020051,C01557,2024-02-27,6
S0020052,C01557,2022-11-20,11
S0020053,C01557,2023-09-03,15
S0020054,C01557,2022-03-17,15
S0020055,C01557,2024-01-16,19
S0020056,C01558,2024-10-24,8
S0020057,C01558,2023-10-23,5
S0020058,C01558,2023-10-18,15
S0020059,C01558,2024-12-26,19
S0020060,C01558,2022-01-21,13
S0020061,C01558,2024-05-10,6
S0020062,C01558,2023-11-13,19
S0020063,C01558,2023-11-08,17
S0020064,C01558,2022-10-26,3
S0020065,C01558,2023-06-10,7
S0020066,C01558,2022-03-30,17
S0020067,C01558,2024-06-14,13
S0020068,C01558,2023-04-04,10
S0020069,C01558,2022-07-11,16
S0020070,C01558,2023-07-15,5
S0020071,C01558,2024-08-06,19
S0020072,C01558,2024-10-01,19
S0020073,C01558,2022-12-11,12
S0020074,C01558,2022-07-31,20
S0020075,C01558,2024-04-25,6
S0020076,C01558,2024-08-08,18
S0020077,C01558,2024-05-07,6
S0020078,C01558,2022-07-08,11
S0020079,C01559,2022-05-21,10
S0020080,C01559,2024-10-10,10
S0020081,C01559,2023-10-15,15
S0020082,C01559,2023-05-21,16
S0020083,C01559,2023-06-10,10
S0020084,C01559,2022-11-24,15
S0020085,C01559,2023-12-23,3
S0020086,C01559,2023-02-22,4
S0020087,C01559,2022-03-08,4
S0020088,C01559,2022-01-25,4
S0020089,C01559,2022-04-23,1
S0020090,C01559,2024-08-26,4
S0020091,C01559,2024-05-04,8
S0020092,C01559,2022-06-12,8
S0020093,C01559,2022-05-29,4
S0020094,C01559,2023-02-08,12
S0020095,C01559,2024-05-02,15
S0020096,C01559,2024-07-28,16
S0020097,C01560,2022-05-30,8
S0020098,C01560,2023-04-06,5
S0020099,C01560,2022-04-29,9
S0020100,C01561,2024-06-23,1
S0020101,C01561,2023-04-16,19
S0020102,C01561,2024-03-01,13
S0020103,C01561,2023-05-23,8
S0020104,C01561,2022-11-08,13
S0020105,C01562,2022-10-18,1
S0020106,C01562,2024-01-30,5
S0020107,C01562,2024-01-21,13
S0020108,C01562,2022-11-10,5
S0020109,C01562,2024-03-25,11
S0020110,C01562,2022-06-14,11
S0020111,C01562,2023-04-30,20
S0020112,C01562,2024-09-22,5
S0020113,C01562,2024-11-14,2
S0020114,C01562,2024-05-11,3
S0020115,C01562,2023-12-23,19
S0020116,C01562,2022-08-06,13
S0020117,C01562,2024-05-15,14
S0020118,C01562,2022-08-22,5
S0020119,C01563,2023-12-21,12
S0020120,C01563,2022-04-30,6
S0020121,C01563,2023-08-18,2
S0020122,C01563,2024-04-27,5
S0020123,C01563,2024-10-28,20
S0020124,C01563,2024-12-14,5
S0020125,C01563,2023-06-27,2
S0020126,C01563,2023-07-03,5
S0020127,C01563,2024-01-31,4
S0020128,C01563,2023-09-20,20
S0020129,C01563,2024-09-25,9
S0020130,C01563,2024-04-17,7
S0020131,C01563,2023-06-29,19
S0020132,C01563,2024-07-20,11
S0020133,C01563,2023-04-17,11
S0020134,C01563,2023-05-13,15
S0020135,C01563,2023-08-03,19
S0020136,C01563,2023-11-10,5
S0020137,C01564,2023-01-17,11
S0020138,C01564,2024-06-01,1
S0020139,C01564,2024-11-13,17
S0020140,C01564,2023-08-26,16
S0020141,C01564,2022-01-06,16
S0020142,C01564,2022-06-27,4
S0020143,C01564,2024-08-07,13
S0020144,C01564,2023-03-03,7
S0020145,C01564,2024-06-06,13
S0020146,C01564,2022-07-26,18
S0020147,C01564,2022-05-13,12
S0020148,C01564,2022-05-16,11
S0020149,C01565,2023-08-27,16
S0020150,C01565,2022-10-24,18
S0020151,C01565,2023-06-27,3
S0020152,C01565,2023-01-05,19
S0020153,C01565,2023-10-18,17
S0020154,C01565,2024-01-13,11
S0020155,C01565,2023-03-05,1
S0020156,C01565,2022-02-16,3
S0020157,C01565,2023-03-06,13
S0020158,C01565,2023-01-23,15
S0020159,C01565,2024-03-17,1
S0020160,C01565,2022-03-09,11
S0020161,C01565,2024-11-15,20
S0020162,C01565,2023-09-03,12
S0020163,C01565,2023-12-20,3
S0020164,C01565,2024-04-16,1
S0020165,C01565,2022-05-21,3
S0020166,C01565,2024-08-07,20
S0020167,C01565,2023-07-23,20
S0020168,C01566,2023-03-05,17
S0020169,C01566,2022-12-25,7
S0020170,C01566,2022-11-21,18
S0020171,C01566,2024-07-16,4
S0020172,C01566,2023-12-19,20
S0020173,C01566,2023-12-13,12
S0020174,C01566,2023-06-10,16
S0020175,C01566,2022-08-19,16
S0020176,C01566,2023-12-04,18
S0020177,C01566,2023-09-12,15
S0020178,C01566,2022-04-11,3
S0020179,C01566,2024-09-29,17
S0020180,C01566,2022-08-03,3
S0020181,C01566,2022-03-07,19
S0020182,C01566,2022-02-23,20
S0020183,C01566,2022-01-26,10
S0020184,C01566,2023-02-16,8
S0020185,C01566,2024-10-18,2
S0020186,C01566,2024-02-22,3
S0020187,C01566,2024-07-07,18
S0020188,C01566,2024-07-01,6
S0020189,C01566,2022-12-21,4
S0020190,C01566,2024-07-23,10
S0020191,C01566,2024-09-20,16
S0020192,C01567,2023-05-01,8
S0020193,C01567,2024-03-18,15
S0020194,C01567,2024-05-31,3
S0020195,C01567,2022-08-14,16
S0020196,C01567,2024-05-06,4
S0020197,C01567,2024-04-14,15
S0020198,C01567,2024-05-31,13
S0020199,C01567,2024-08-31,4
S0020200,C01567,2024-01-02,16
S0020201,C01567,2022-08-06,17
S0020202,C01567,2024-07-29,4
S0020203,C01567,2022-10-18,2
S0020204,C01567,2022-09-06,15
S0020205,C01567,2024-12-28,17
S0020206,C01567,2023-04-24,16
S0020207,C01567,2023-11-21,18
S0020208,C01567,2024-09-30,11
S0020209,C01567,2023-09-09,11
S0020210,C01567,2024-02-08,3
S0020211,C01567,2022-04-08,6
S0020212,C01568,2024-10-10,20
S0020213,C01568,2023-05-19,10
S0020214,C01568,2024-05-20,16
S0020215,C01568,2023-09-12,17
S0020216,C01568,2024-12-22,11
S0020217,C01568,2022-08-24,18
S0020218,C01569,2023-12-20,3
S0020219,C01569,2023-01-20,13
S0020220,C01569,2023-03-30,14
S0020221,C01569,2022-11-27,3
S0020222,C01569,2023-03-14,16
S0020223,C01569,2024-03-17,20
S0020224,C01569,2023-02-20,4
S0020225,C01569,2022-07-18,16
S0020226,C01569,2024-09-07,7
S0020227,C01569,2023-10-07,11
S0020228,C01569,2023-12-12,14
S0020229,C01569,2023-04-21,13
S0020230,C01569,2023-03-03,9
S0020231,C01569,2024-09-11,19
S0020232,C01569,2023-06-29,9
S0020233,C01569,2022-04-12,7
S0020234,C01569,2023-02-25,8
S0020235,C01570,2024-07-17,2
S0020236,C01570,2022-12-13,13
S0020237,C01570,2022-07-28,7
S0020238,C01570,2024-10-19,13
S0020239,C01570,2022-05-20,2
S0020240,C01570,2023-04-04,11
S0020241,C01570,2023-01-09,7
S0020242,C01570,2023-03-16,3
S0020243,C01570,2022-01-22,16
S0020244,C01570,2022-12-20,19
S0020245,C01570,2024-08-16,1
S0020246,C01570,2022-08-28,2
S0020247,C01570,2023-05-26,8
S0020248,C01570,2024-11-18,19
S0020249,C01571,2022-02-16,8
S0020250,C01571,2024-08-31,7
S0020251,C01571,2024-04-01,3
S0020252,C01571,2022-01-12,3
S0020253,C01571,2022-04-12,4
S0020254,C01571,2024-05-19,5
S0020255,C01571,2022-11-15,14
S0020256,C01571,2022-01-26,18
S0020257,C01571,2022-06-24,19
S0020258,C01571,2023-11-25,19
S0020259,C01572,2024-01-22,4
S0020260,C01572,2024-11-24,14
S0020261,C01572,2024-07-11,13
S0020262,C01572,2024-04-07,16
S0020263,C01572,2023-09-08,19
S0020264,C01572,2023-11-15,4
S0020265,C01572,2023-03-17,9
S0020266,C01572,2023-12-03,20
S0020267,C01572,2024-12-31,5
S0020268,C01572,2024-07-27,8
S0020269,C01572,2022-10-02,7
S0020270,C01572,2024-07-27,15
S0020271,C01572,2024-05-12,18
S0020272,C01572,2023-03-25,6
S0020273,C01572,2024-04-11,18
S0020274,C01572,2024-04-03,6
S0020275,C01572,2022-09-06,19
S0020276,C01572,2023-07-30,13
S0020277,C01572,2022-08-29,3
S0020278,C01572,2022-02-12,13
S0020279,C01572,2023-12-01,1
S0020280,C01572,2023-01-03,12
S0020281,C01572,2024-07-27,6
S0020282,C01572,2024-03-22,20
S0020283,C01573,2024-08-02,16
S0020284,C01573,2023-08-10,11
S0020285,C01573,2024-05-09,11
S0020286,C01573,2024-10-30,19
S0020287,C01573,2024-04-24,1
S0020288,C01573,2023-05-25,7
S0020289,C01573,2023-12-12,14
S0020290,C01573,2023-02-17,9
S0020291,C01573,2023-03-22,15
S0020292,C01573,2024-02-04,6
S0020293,C01573,2023-04-18,7
S0020294,C01573,2024-05-20,19
S0020295,C01573,2024-07-15,3
S0020296,C01573,2024-07-04,10
S0020297,C01574,2022-01-09,8
S0020298,C01574,2023-04-01,11
S0020299,C01574,2024-10-04,3
S0020300,C01574,2024-10-05,15
S0020301,C01574,2022-10-30,14
S0020302,C01574,2024-02-12,20
S0020303,C01574,2022-07-18,13
S0020304,C01574,2023-08-01,13
S0020305,C01574,2023-01-05,6
S0020306,C01574,2022-05-08,11
S0020307,C01574,2024-05-09,4
S0020308,C01574,2023-12-27,20
S0020309,C01575,2024-10-25,2
S0020310,C01575,2023-03-29,16
S0020311,C01575,2024-01-22,5
S0020312,C01575,2023-03-30,2
S0020313,C01575,2023-04-22,20
S0020314,C01575,2023-03-02,3
S0020315,C01575,2022-07-12,1
S0020316,C01575,2022-10-26,13
S0020317,C01575,2023-05-31,7
S0020318,C01575,2022-08-12,16
S0020319,C01575,2024-01-25,18
S0020320,C01575,2022-10-22,12
S0020321,C01575,2022-10-22,6
S0020322,C01575,2022-11-25,20
S0020323,C01575,2022-05-17,4
S0020324,C01575,2024-12-30,9
S0020325,C01575,2022-04-16,1
S0020326,C01575,2022-10-02,12
S0020327,C01575,2022-10-29,2
S0020328,C01576,2023-07-01,7
S0020329,C01576,2023-08-08,14
S0020330,C01576,2023-07-11,18
S0020331,C01576,2022-09-13,17
S0020332,C01576,2024-04-11,17
S0020333,C01576,2023-06-10,5
S0020334,C01576,2024-01-03,13
S0020335,C01576,2023-03-17,15
S0020336,C01576,2024-08-02,8
S0020337,C01576,2022-02-12,12
S0020338,C01576,2022-12-11,18
S0020339,C01576,2023-12-04,1
S0020340,C01576,2024-04-15,12
S0020341,C01576,2024-03-20,18
S0020342,C01576,2024-02-16,11
S0020343,C01576,2022-08-21,18
S0020344,C01577,2022-02-09,5
S0020345,C01577,2023-08-16,15
S0020346,C01577,2022-12-13,8
S0020347,C01577,2022-12-05,8
S0020348,C01577,2024-11-26,18
S0020349,C01577,2024-07-10,15
S0020350,C01577,2024-05-15,19
S0020351,C01577,2023-04-25,19
S0020352,C01577,2024-11-22,2
S0020353,C01577,2024-03-16,17
S0020354,C01577,2022-10-02,3
S0020355,C01577,2023-03-16,5
S0020356,C01577,2024-01-15,11
S0020357,C01577,2022-06-03,15
S0020358,C01577,2022-01-11,19
S0020359,C01577,2022-09-07,12
S0020360,C01577,2023-03-22,3
S0020361,C01577,2024-03-06,10
S0020362,C01577,2023-02-01,15
S0020363,C01577,2022-05-03,17
S0020364,C01578,2022-02-19,16
S0020365,C01578,2022-04-17,1
S0020366,C01578,2024-12-21,19
S0020367,C01578,2023-06-12,3
S0020368,C01578,2023-10-31,16
S0020369,C01578,2023-01-13,5
S0020370,C01578,2022-07-12,20
S0020371,C01578,2024-05-12,20
S0020372,C01578,2023-02-03,18
S0020373,C01578,2022-07-22,1
S0020374,C01578,2022-12-11,4
S0020375,C01578,2022-02-19,6
S0020376,C01579,2022-07-01,17
S0020377,C01579,2023-10-14,17
S0020378,C01579,2022-11-27,8
S0020379,C01579,2024-09-02,20
S0020380,C01579,2022-07-25,18
S0020381,C01579,2024-01-20,18
S0020382,C01579,2023-06-20,14
S0020383,C01579,2024-07-31,17
